post_key,hashtag_key,usage_date_key,usage_count
2646,270,20231201,1
5456,55,20230606,1
453,412,20230602,1
2933,264,20230926,1
2984,303,20230815,1
691,348,20230707,1
1438,310,20231229,1
3199,340,20230427,1
2709,368,20230827,1
1077,449,20231201,1
2434,166,20230928,1
2954,420,20231213,1
1544,79,20231207,1
4679,235,20230211,1
5604,124,20230914,1
1367,373,20230410,1
5013,121,20231011,1
2979,338,20231221,1
3060,109,20230511,1
239,93,20230824,1
4760,222,20230120,1
2234,303,20230705,1
3744,36,20230630,1
4184,318,20230421,1
1118,415,20231113,1
2402,471,20230807,1
663,348,20231128,1
2666,67,20230616,1
1944,477,20230313,1
4438,406,20230705,1
2957,75,20231220,1
4605,108,20230207,1
2874,222,20230807,1
1,162,20230425,1
4708,290,20230325,1
1936,142,20231209,1
620,324,20230603,1
2272,222,20231125,1
5640,165,20230407,1
5521,91,20230729,1
4815,228,20230324,1
4191,184,20230520,1
3320,333,20230503,1
4186,305,20230917,1
4578,121,20231024,1
161,168,20230518,1
4497,116,20230120,1
1693,57,20230825,1
4594,351,20230223,1
1121,67,20231020,1
1432,262,20230218,1
5034,101,20230920,1
2229,21,20230621,1
529,271,20230910,1
5933,402,20231226,1
3193,380,20231122,1
834,82,20230930,1
2861,283,20230320,1
2055,317,20230603,1
1554,470,20231204,1
507,348,20230807,1
1803,255,20231014,1
4461,342,20231116,1
4955,252,20230719,1
3620,121,20230905,1
3361,422,20230101,1
1179,170,20230823,1
1750,3,20230312,1
776,292,20230220,1
1766,121,20230208,1
3221,100,20230304,1
1232,465,20230107,1
458,75,20230331,1
577,230,20230101,1
250,129,20230526,1
1762,322,20230608,1
4967,404,20230710,1
1899,168,20230901,1
533,396,20230102,1
2070,207,20230220,1
5181,491,20230913,1
3010,114,20230826,1
966,152,20230912,1
847,496,20231114,1
2774,29,20231121,1
2046,15,20231001,1
541,344,20230222,1
4999,133,20230707,1
1306,378,20230821,1
993,79,20230804,1
2863,360,20230823,1
5042,167,20230201,1
817,421,20230517,1
5265,348,20230311,1
5321,330,20230312,1
3345,210,20230213,1
147,158,20230417,1
1795,492,20230121,1
4739,449,20230423,1
2425,397,20230917,1
33,494,20230616,1
3618,381,20230125,1
1488,81,20230325,1
2096,60,20230402,1
4291,272,20230506,1
429,323,20230730,1
3758,356,20230421,1
4519,328,20230102,1
4630,119,20230908,1
2927,199,20230915,1
363,122,20230917,1
5985,121,20231022,1
1623,43,20230110,1
1397,448,20230505,1
5224,355,20230425,1
1476,187,20231202,1
4025,5,20230901,1
1604,496,20230416,1
3902,128,20230828,1
1672,348,20231129,1
9,133,20230706,1
975,422,20230503,1
1544,292,20230906,1
4496,259,20230114,1
1058,193,20230807,1
3417,216,20230402,1
3059,481,20230810,1
4571,471,20231130,1
5517,159,20230217,1
5503,23,20230806,1
605,109,20230512,1
1159,136,20230907,1
1914,456,20231114,1
179,105,20230727,1
4474,421,20231215,1
3108,484,20230526,1
2377,262,20230503,1
2414,423,20230819,1
1113,483,20230329,1
4330,161,20231124,1
5057,119,20230716,1
2355,284,20230313,1
5595,147,20230112,1
3331,386,20230121,1
5224,94,20230618,1
1140,176,20231229,1
3280,32,20230517,1
3827,451,20231003,1
1204,396,20230802,1
3568,328,20230928,1
1863,291,20231112,1
1137,56,20231015,1
4643,17,20230508,1
3174,478,20230711,1
1954,264,20231029,1
3953,449,20230204,1
4876,88,20230121,1
1218,46,20231014,1
1246,352,20231109,1
2194,373,20231112,1
3772,377,20230602,1
4796,192,20231220,1
520,433,20231006,1
2810,304,20230617,1
4692,190,20230803,1
1708,83,20230716,1
4055,193,20230729,1
2006,252,20230112,1
1959,469,20231125,1
5569,489,20230722,1
636,275,20230909,1
3426,225,20230228,1
4721,449,20231121,1
269,120,20230430,1
5643,107,20230405,1
1195,357,20230204,1
5804,27,20231106,1
4828,203,20231012,1
828,399,20231229,1
1552,164,20230605,1
3948,480,20231226,1
5358,82,20231215,1
2021,363,20230730,1
3311,244,20230609,1
2653,403,20231026,1
5203,382,20231005,1
1731,497,20231107,1
4264,89,20231212,1
1804,378,20230805,1
4910,58,20230416,1
365,48,20230815,1
2234,172,20230817,1
1224,82,20230630,1
402,476,20230124,1
4224,389,20231121,1
43,167,20231204,1
5648,402,20230826,1
1517,201,20230407,1
3544,192,20230725,1
2953,146,20230827,1
2350,96,20231113,1
1389,36,20230102,1
961,60,20230517,1
801,457,20230312,1
3749,471,20231211,1
1589,260,20231215,1
5736,157,20230425,1
1677,22,20230710,1
5263,119,20230809,1
4843,212,20230825,1
2395,331,20230606,1
2364,189,20230908,1
4924,446,20230620,1
3761,309,20230916,1
4296,94,20231222,1
4018,232,20231027,1
410,434,20230416,1
5123,246,20230709,1
1347,71,20230521,1
1780,154,20230116,1
856,122,20230419,1
971,490,20230921,1
5380,328,20231226,1
1108,169,20230602,1
5667,470,20230618,1
5570,303,20231125,1
3984,11,20231001,1
4528,411,20231015,1
3389,221,20230101,1
4134,5,20231227,1
4527,170,20231210,1
5624,391,20231201,1
4731,224,20231113,1
5798,230,20230202,1
4415,156,20230615,1
5644,253,20231230,1
1627,86,20230113,1
1252,132,20230621,1
5720,464,20230611,1
2598,388,20230831,1
4124,155,20230816,1
355,116,20230708,1
5421,489,20230319,1
4713,7,20230228,1
934,333,20230113,1
3271,50,20230128,1
690,293,20231030,1
2530,234,20230107,1
1259,322,20230725,1
5981,199,20230328,1
3483,4,20231124,1
5752,189,20231102,1
2245,21,20230216,1
1294,275,20230107,1
31,362,20230515,1
4706,258,20230125,1
5128,220,20230527,1
4684,205,20231026,1
3654,103,20230625,1
4100,181,20231020,1
2213,120,20231119,1
1959,211,20230910,1
172,422,20230419,1
4680,241,20230211,1
5740,74,20230512,1
17,187,20231225,1
5375,51,20230713,1
3232,141,20230621,1
5964,152,20231219,1
5671,25,20231031,1
1784,100,20230619,1
1819,352,20230806,1
1774,334,20230510,1
1712,97,20230305,1
1915,205,20230908,1
2578,313,20230330,1
3761,101,20230809,1
5415,428,20230410,1
5071,441,20230506,1
30,487,20230113,1
1765,499,20230316,1
3545,407,20230721,1
5199,202,20231219,1
5634,483,20231102,1
5309,398,20230812,1
2173,156,20230929,1
570,3,20230615,1
1118,214,20231219,1
2245,157,20231217,1
3154,102,20230830,1
840,351,20230528,1
244,311,20230830,1
320,189,20230220,1
143,468,20230103,1
4448,417,20230531,1
1874,423,20230420,1
1747,342,20230313,1
2549,278,20231126,1
4807,442,20230412,1
856,225,20230908,1
2208,138,20230730,1
2938,470,20230102,1
3400,376,20230806,1
113,500,20231011,1
882,319,20230804,1
5468,494,20231009,1
1280,317,20230317,1
5823,257,20230407,1
846,169,20231130,1
4595,360,20230708,1
276,356,20230920,1
1887,39,20230919,1
3036,112,20230110,1
2510,129,20230514,1
1828,103,20231115,1
2222,422,20231205,1
4782,352,20231123,1
3364,29,20230122,1
2062,272,20230214,1
2267,79,20230501,1
4788,366,20230412,1
1060,374,20231206,1
1930,119,20230416,1
521,49,20230727,1
2587,115,20230508,1
226,306,20230225,1
3572,135,20230113,1
5211,388,20230716,1
1385,289,20230705,1
4989,465,20231208,1
3492,60,20230225,1
2927,278,20230629,1
5994,238,20230830,1
220,58,20230507,1
5718,268,20230927,1
1925,452,20230225,1
4640,481,20230312,1
5940,193,20230930,1
841,106,20230211,1
1953,332,20230910,1
3934,214,20230531,1
1614,409,20231204,1
472,59,20231019,1
1114,483,20230906,1
875,297,20230210,1
5294,401,20230210,1
5934,393,20230711,1
3795,35,20231203,1
365,367,20231208,1
3298,328,20230903,1
2880,462,20230111,1
5276,30,20231202,1
3801,60,20230824,1
2669,239,20230531,1
3938,108,20230308,1
4730,260,20230314,1
454,483,20230508,1
2553,465,20230128,1
4895,242,20230222,1
4496,174,20230317,1
5684,91,20230413,1
4387,475,20230723,1
4044,322,20230517,1
4457,175,20231111,1
4948,30,20231027,1
3589,343,20230821,1
4729,488,20230901,1
1416,400,20230824,1
4907,187,20230718,1
3979,369,20230611,1
1149,200,20230719,1
3146,1,20231001,1
2560,437,20230915,1
225,115,20230516,1
3812,160,20231207,1
3366,23,20230914,1
5730,337,20230131,1
2994,411,20230729,1
3760,194,20230502,1
2311,419,20231204,1
4189,69,20231215,1
1768,182,20230618,1
3519,383,20230905,1
1227,198,20231001,1
5272,467,20231129,1
357,371,20230325,1
1910,131,20230618,1
3220,355,20230712,1
5271,309,20230610,1
4162,295,20230709,1
5220,393,20230818,1
633,244,20231003,1
5414,328,20230328,1
4033,463,20230317,1
2352,90,20231015,1
3753,192,20231127,1
3945,123,20230811,1
5619,44,20230726,1
2983,285,20231126,1
4779,298,20230128,1
1414,169,20230227,1
1210,385,20230628,1
5653,106,20231124,1
5907,420,20230401,1
2206,228,20231105,1
5735,6,20231114,1
3951,482,20230725,1
3743,496,20231020,1
2704,229,20230115,1
979,284,20230213,1
633,124,20230313,1
3475,302,20230830,1
5354,106,20230530,1
3604,270,20230119,1
2727,410,20230717,1
5088,56,20230909,1
82,113,20230407,1
451,312,20231214,1
5052,43,20230503,1
5162,350,20230123,1
5256,406,20230521,1
1342,215,20230325,1
927,388,20230630,1
4973,191,20230131,1
2995,83,20231126,1
1813,183,20230603,1
4854,345,20231124,1
2615,403,20230809,1
3699,137,20231114,1
5168,482,20230908,1
4059,137,20231026,1
5836,352,20230621,1
2156,258,20230410,1
865,186,20231029,1
515,473,20230908,1
949,150,20230718,1
5478,57,20230629,1
2976,338,20231123,1
4594,200,20231119,1
3629,400,20230208,1
2808,64,20230125,1
3694,480,20230326,1
64,381,20230704,1
3056,109,20231117,1
2042,223,20230227,1
376,347,20230129,1
4335,219,20230101,1
4128,51,20231019,1
414,142,20230621,1
3585,440,20230504,1
4019,96,20230617,1
4441,190,20230415,1
3006,191,20230203,1
2742,149,20230221,1
2859,247,20230809,1
475,132,20230524,1
1961,255,20230619,1
1772,275,20230710,1
4696,111,20231023,1
875,408,20230501,1
3128,101,20230828,1
3870,62,20230325,1
2225,278,20230801,1
3488,284,20230403,1
1281,6,20230902,1
1869,67,20230319,1
3247,412,20230110,1
4796,110,20231228,1
5433,152,20230926,1
1621,286,20230429,1
5087,142,20230919,1
5585,429,20230717,1
1425,425,20230130,1
1303,134,20230813,1
3338,114,20230831,1
1892,61,20230520,1
807,149,20230413,1
494,73,20230915,1
3842,345,20231114,1
1057,408,20230527,1
5057,486,20230505,1
828,205,20230427,1
2717,46,20230708,1
4723,218,20230404,1
4904,228,20230508,1
3284,54,20230328,1
1190,485,20230327,1
1643,422,20231113,1
5595,89,20231112,1
318,322,20231031,1
716,429,20230522,1
3869,465,20231101,1
3986,377,20231122,1
1331,173,20230615,1
2530,395,20231206,1
4740,44,20231217,1
5154,23,20230702,1
1515,362,20230204,1
315,121,20230604,1
2264,392,20231209,1
2480,237,20230131,1
4995,114,20231218,1
2943,124,20231019,1
5858,220,20230228,1
3635,362,20231009,1
837,138,20231227,1
4561,47,20230205,1
1549,99,20230927,1
2141,213,20230626,1
4797,72,20230523,1
2620,333,20231017,1
4591,477,20230108,1
5934,216,20230105,1
2515,293,20230920,1
4545,92,20231119,1
1147,198,20230817,1
98,428,20230512,1
3505,409,20231208,1
312,54,20231214,1
1572,161,20230706,1
1796,191,20231229,1
4871,64,20231021,1
1579,113,20230121,1
4867,452,20231004,1
721,376,20231231,1
4321,272,20230420,1
3305,61,20231114,1
3404,31,20230322,1
5374,223,20230129,1
5220,288,20230107,1
2762,391,20231115,1
3673,379,20230510,1
4078,63,20231208,1
1134,165,20231114,1
5539,223,20230911,1
3714,491,20230731,1
3647,135,20230423,1
2047,432,20231211,1
4650,171,20231229,1
3957,168,20230527,1
1102,448,20230210,1
2158,67,20231007,1
2369,338,20230108,1
5632,297,20230924,1
1554,285,20231018,1
917,307,20230906,1
1252,288,20230315,1
2172,227,20230903,1
2774,457,20230630,1
407,54,20231016,1
5192,39,20230303,1
183,481,20230501,1
1556,273,20230926,1
320,235,20230504,1
2935,466,20231128,1
653,472,20231201,1
3617,125,20230215,1
2928,275,20230104,1
2069,364,20230223,1
4080,443,20230808,1
5280,463,20231125,1
1713,163,20230506,1
144,1,20230320,1
5238,402,20231022,1
5407,461,20231231,1
1308,403,20230302,1
3400,279,20230413,1
2035,156,20230824,1
5598,195,20231029,1
1258,271,20231102,1
1353,339,20230109,1
3725,176,20230221,1
2856,255,20230927,1
5971,499,20230727,1
366,127,20231231,1
3465,426,20230721,1
2264,118,20230430,1
2909,366,20230316,1
2727,101,20230104,1
5259,265,20230522,1
3681,43,20230821,1
1098,353,20230202,1
2305,477,20231210,1
366,131,20231101,1
1420,368,20230509,1
3150,193,20231230,1
5861,349,20230519,1
998,103,20230621,1
660,310,20230911,1
4055,88,20230329,1
4876,361,20230515,1
192,14,20230110,1
5184,36,20231002,1
2485,426,20230309,1
4423,237,20230518,1
2170,410,20230727,1
2189,418,20230702,1
4972,244,20230822,1
2943,233,20230506,1
3976,428,20230731,1
1281,294,20231223,1
5437,57,20230513,1
4972,324,20230506,1
892,128,20230109,1
3247,237,20230425,1
2366,53,20230726,1
5450,112,20230309,1
3257,364,20231004,1
5541,123,20230905,1
1532,164,20230807,1
1088,500,20231026,1
4211,173,20231008,1
5254,218,20231009,1
4238,340,20230907,1
3499,399,20230118,1
5552,471,20230828,1
1636,203,20230226,1
4350,472,20230531,1
5200,273,20231115,1
5091,467,20230930,1
819,280,20231108,1
962,401,20230730,1
2225,169,20230418,1
5457,389,20230315,1
5602,378,20231020,1
894,226,20230618,1
4696,16,20230313,1
3276,180,20231115,1
5033,484,20231031,1
2632,150,20230705,1
4786,352,20230126,1
4439,97,20230213,1
1875,315,20230116,1
4224,473,20230610,1
1352,470,20230315,1
4591,120,20230730,1
1926,499,20230815,1
5357,381,20230524,1
2336,490,20230228,1
5491,289,20231110,1
3172,179,20230119,1
572,95,20230124,1
5222,146,20230519,1
5211,243,20231022,1
5538,492,20230504,1
1098,332,20230723,1
5381,374,20230924,1
2788,119,20230320,1
1937,68,20230927,1
732,243,20230618,1
1392,31,20231024,1
1744,82,20231201,1
5482,106,20230829,1
5913,298,20230527,1
104,62,20230913,1
1313,86,20230330,1
336,53,20231201,1
190,13,20230926,1
5481,341,20230802,1
2235,28,20230920,1
4778,97,20230928,1
5292,188,20230409,1
3612,9,20231027,1
4688,384,20230122,1
4986,277,20231129,1
1056,71,20230831,1
196,43,20230518,1
933,378,20230716,1
3295,249,20230710,1
1049,408,20230206,1
3676,140,20230505,1
931,163,20230116,1
5571,180,20230317,1
5674,5,20230827,1
1361,447,20230708,1
1687,284,20230507,1
1325,246,20230603,1
2697,425,20230504,1
1949,359,20230226,1
22,92,20230127,1
910,120,20231204,1
1862,151,20231023,1
4400,135,20230510,1
770,369,20230311,1
417,428,20230717,1
5822,86,20231203,1
466,159,20230519,1
19,499,20231104,1
110,379,20231013,1
5622,263,20230417,1
3017,286,20230314,1
1347,334,20230805,1
3590,133,20230529,1
400,284,20230926,1
3323,337,20230810,1
2619,15,20230202,1
2594,391,20231213,1
2772,142,20230412,1
4550,2,20230826,1
834,296,20230108,1
2807,63,20230508,1
2641,191,20231016,1
3559,449,20230125,1
1803,458,20230521,1
1560,314,20231207,1
2871,372,20231129,1
2944,96,20231002,1
2490,104,20231111,1
3835,233,20231005,1
796,460,20230810,1
5030,444,20230625,1
1948,438,20230820,1
5365,173,20230719,1
2751,40,20230623,1
4315,65,20230820,1
3733,332,20230225,1
3812,258,20230824,1
299,415,20230821,1
4634,89,20231109,1
1415,481,20230418,1
5909,255,20230326,1
927,207,20230826,1
4752,297,20231230,1
1704,198,20230625,1
2927,390,20230816,1
3181,384,20230129,1
3348,281,20230725,1
5741,365,20230120,1
4367,133,20230204,1
3351,10,20230523,1
2730,408,20230717,1
4531,90,20230609,1
3205,220,20231218,1
5555,219,20230215,1
3276,456,20230906,1
227,312,20231004,1
3881,303,20230217,1
1462,327,20230715,1
1293,457,20230822,1
779,156,20230318,1
5656,129,20230113,1
1043,107,20230423,1
109,460,20230208,1
2042,215,20231126,1
3398,51,20230905,1
774,362,20230811,1
5682,346,20231019,1
2169,337,20230207,1
1103,187,20230106,1
2595,87,20230226,1
4528,436,20230522,1
5085,252,20230929,1
23,471,20230119,1
5659,331,20231023,1
5673,15,20230930,1
5274,367,20230503,1
4667,124,20230308,1
946,375,20230829,1
5593,136,20230319,1
4169,1,20230209,1
816,342,20230211,1
1028,372,20230509,1
4739,185,20230809,1
4873,265,20230103,1
2934,60,20230801,1
2207,418,20230811,1
5650,421,20231213,1
3300,126,20230306,1
522,346,20230731,1
3949,180,20230818,1
1427,184,20230906,1
2708,307,20231125,1
2293,324,20230729,1
4971,397,20230322,1
1930,105,20230501,1
1516,247,20230719,1
2404,202,20230814,1
5703,497,20230802,1
807,461,20230423,1
2784,372,20230108,1
2007,170,20230419,1
1761,35,20231231,1
1991,347,20231128,1
2801,222,20230703,1
839,154,20231206,1
5538,62,20230627,1
66,9,20230630,1
328,360,20230522,1
717,462,20230811,1
1131,331,20230419,1
4921,65,20230501,1
1105,475,20231024,1
3204,457,20230427,1
4752,197,20230819,1
207,425,20230409,1
1224,107,20230211,1
4359,189,20230321,1
118,300,20230727,1
3503,86,20230508,1
2891,486,20230407,1
1281,310,20230609,1
1262,308,20230213,1
535,134,20230725,1
3906,206,20231129,1
2390,461,20230913,1
4104,266,20230224,1
4919,328,20231016,1
3006,315,20230703,1
2828,368,20231013,1
733,426,20230923,1
662,447,20230827,1
3745,9,20230228,1
2302,399,20230911,1
3449,95,20231224,1
3251,88,20230716,1
2775,469,20231003,1
4608,66,20230712,1
5687,99,20230520,1
3495,38,20230717,1
5314,456,20230218,1
860,325,20231118,1
2342,36,20231203,1
1792,1,20231019,1
4858,37,20230909,1
5721,350,20230501,1
1712,277,20231211,1
212,300,20230327,1
785,198,20230321,1
349,420,20230227,1
5648,229,20231103,1
4915,185,20231208,1
4581,100,20230102,1
5182,197,20230418,1
1280,365,20230930,1
2769,177,20230101,1
3955,232,20231015,1
4655,34,20230514,1
3898,229,20230306,1
5966,316,20230509,1
2343,314,20230218,1
3232,280,20230113,1
5687,363,20230818,1
73,243,20230813,1
594,113,20230702,1
3016,106,20230206,1
1118,110,20230822,1
5555,77,20230801,1
1777,19,20230207,1
475,276,20230128,1
1238,30,20230818,1
5708,458,20231027,1
1168,419,20230324,1
1962,450,20230505,1
5991,427,20230106,1
3465,265,20231128,1
3682,388,20230813,1
354,454,20230427,1
760,6,20231114,1
738,208,20231016,1
31,88,20231214,1
1273,94,20230128,1
1449,332,20230426,1
3529,417,20230812,1
3606,106,20230621,1
3743,207,20230623,1
2106,465,20230129,1
5964,18,20230413,1
1094,276,20230821,1
4786,343,20231231,1
5241,230,20230217,1
3572,353,20231130,1
28,73,20230829,1
2954,342,20230102,1
502,497,20230812,1
5642,428,20230618,1
4058,422,20231226,1
2228,208,20230124,1
3698,495,20230910,1
1412,114,20230311,1
5893,345,20230228,1
2525,149,20230318,1
1479,122,20230716,1
2944,17,20231012,1
737,435,20231103,1
1606,187,20230607,1
1419,345,20230815,1
4746,373,20231017,1
4948,418,20230218,1
4581,72,20230618,1
5289,7,20230527,1
329,472,20230920,1
1518,307,20230915,1
4570,180,20231019,1
3515,352,20230205,1
2388,358,20230816,1
797,115,20230909,1
3641,486,20230831,1
1281,58,20231121,1
2822,192,20230826,1
2991,155,20230602,1
4867,328,20230219,1
3953,32,20231121,1
987,162,20230404,1
1312,467,20230325,1
568,99,20230512,1
4039,342,20231115,1
1192,483,20231016,1
5554,435,20230624,1
3108,368,20230127,1
4749,297,20230301,1
3795,4,20230506,1
3538,327,20231111,1
2713,401,20230208,1
3175,13,20230514,1
1842,316,20231204,1
603,355,20231211,1
4886,22,20230524,1
1890,292,20230321,1
3736,144,20230830,1
4799,479,20230208,1
1439,307,20230609,1
5773,389,20230918,1
494,402,20230810,1
1226,21,20230904,1
3176,335,20230703,1
4620,305,20231126,1
3792,264,20231021,1
5422,205,20230925,1
5451,481,20230527,1
2308,377,20230419,1
5612,242,20230119,1
1615,65,20230814,1
1038,321,20230419,1
2576,453,20231216,1
1478,278,20230818,1
116,41,20230615,1
2681,142,20230823,1
5776,148,20230824,1
3933,417,20230129,1
2899,215,20230521,1
3476,202,20230304,1
283,348,20230717,1
4596,25,20230221,1
1743,355,20230403,1
652,405,20230119,1
4171,432,20231204,1
2792,126,20230602,1
4998,116,20230825,1
443,437,20230705,1
1087,330,20230104,1
406,231,20230913,1
3343,101,20230414,1
433,427,20231024,1
4664,176,20230217,1
789,169,20230317,1
4323,78,20230806,1
639,452,20231216,1
5360,312,20231005,1
4284,431,20230815,1
3255,56,20230316,1
5073,283,20230819,1
3630,366,20231230,1
5260,420,20231023,1
1203,204,20230928,1
3646,197,20231130,1
3405,250,20230817,1
2948,78,20230929,1
3758,475,20230306,1
1091,299,20230707,1
3441,324,20230408,1
1519,319,20231217,1
3467,130,20230413,1
1948,41,20230608,1
1368,156,20231107,1
2692,42,20230426,1
2575,379,20230925,1
4146,45,20230917,1
2965,220,20231214,1
4877,106,20230718,1
970,17,20231110,1
4546,473,20230401,1
4338,6,20231021,1
3732,358,20230209,1
321,322,20231024,1
5154,176,20231121,1
4910,93,20230319,1
4267,372,20230815,1
711,375,20230326,1
2301,193,20230723,1
5276,116,20230206,1
4787,69,20230603,1
336,25,20230804,1
2464,261,20230706,1
3025,356,20230826,1
3076,500,20230720,1
1393,145,20230324,1
4350,398,20230410,1
4240,258,20230825,1
4967,383,20231211,1
968,275,20230328,1
1591,166,20231221,1
5745,88,20230812,1
4932,157,20230527,1
5850,318,20230930,1
4889,455,20230923,1
5603,333,20230201,1
961,286,20231104,1
490,452,20230430,1
2749,430,20230613,1
5266,300,20231125,1
3386,490,20230206,1
4364,44,20230111,1
4663,264,20230226,1
4851,392,20230313,1
2383,225,20230329,1
409,211,20230412,1
2180,71,20230812,1
4875,148,20230726,1
5583,306,20230409,1
928,316,20231028,1
719,435,20230707,1
3628,377,20230708,1
1327,448,20230620,1
4950,21,20230714,1
318,330,20230702,1
1550,268,20230322,1
5468,192,20230831,1
2376,67,20231111,1
518,173,20230316,1
4204,270,20231015,1
224,341,20230603,1
902,142,20230317,1
4433,88,20230404,1
3727,149,20230118,1
2540,28,20230824,1
3957,421,20231126,1
3577,379,20230111,1
4313,277,20231013,1
5390,316,20230710,1
3320,497,20230525,1
218,141,20230510,1
732,257,20230329,1
3463,407,20230730,1
5581,357,20230522,1
4704,168,20230614,1
4440,296,20230204,1
2503,347,20230826,1
5455,411,20230712,1
2779,476,20230425,1
1526,57,20230730,1
2784,356,20230211,1
1242,328,20230402,1
606,210,20231016,1
973,139,20230826,1
5818,326,20230519,1
4817,41,20231013,1
3113,80,20230629,1
5388,56,20231114,1
3341,438,20231011,1
5623,477,20231204,1
4015,230,20230125,1
5524,322,20230427,1
4360,206,20230822,1
5052,180,20230327,1
950,391,20230709,1
2658,492,20231209,1
2259,119,20230815,1
2788,314,20230416,1
2397,463,20230723,1
593,282,20230318,1
4409,456,20230825,1
1795,363,20231121,1
5555,195,20231003,1
5631,107,20230405,1
2710,100,20230424,1
2587,303,20231201,1
1897,133,20230811,1
866,154,20230117,1
4100,444,20230819,1
5955,280,20230223,1
4479,456,20230731,1
4700,413,20230209,1
2876,83,20230214,1
3557,384,20230117,1
2318,472,20230730,1
5767,332,20230714,1
5591,178,20231022,1
5937,411,20230216,1
1712,184,20231011,1
4820,136,20230718,1
2212,149,20230109,1
5691,188,20230916,1
2967,254,20230322,1
1011,359,20231212,1
5660,364,20230505,1
4331,130,20230603,1
3471,384,20230114,1
2273,281,20231212,1
5604,70,20230910,1
2418,41,20230116,1
3939,470,20230626,1
3521,57,20230407,1
3548,295,20230520,1
4866,483,20230331,1
4465,168,20230313,1
1384,337,20230719,1
3605,62,20230317,1
1080,175,20230814,1
1627,304,20230426,1
3681,147,20230801,1
2634,463,20230606,1
5672,253,20231104,1
294,162,20230513,1
106,174,20230821,1
3571,448,20230505,1
3698,160,20230225,1
4605,258,20230823,1
431,421,20230417,1
78,101,20231028,1
1573,377,20230617,1
1123,173,20231114,1
1906,29,20230801,1
4100,361,20230502,1
5394,424,20230611,1
4667,471,20230417,1
4352,145,20230416,1
1379,55,20230604,1
1610,63,20230205,1
2911,162,20230607,1
2011,14,20230705,1
2440,49,20231012,1
2846,139,20230413,1
2457,81,20231001,1
30,165,20230125,1
5860,190,20230722,1
440,76,20230626,1
2982,415,20230308,1
2461,252,20230917,1
230,330,20230328,1
4893,423,20231121,1
2722,226,20231117,1
441,343,20230625,1
2599,17,20230706,1
4327,360,20230209,1
1080,316,20230722,1
5280,237,20231106,1
4900,306,20230216,1
4806,51,20230531,1
1209,9,20230618,1
5611,347,20230114,1
5337,304,20230301,1
169,234,20231102,1
2727,332,20230125,1
5546,49,20231116,1
2730,45,20231117,1
747,391,20231211,1
657,473,20230528,1
2116,159,20230316,1
5865,280,20230115,1
277,23,20230515,1
5676,109,20230109,1
3987,323,20230124,1
2863,112,20230415,1
3635,21,20230725,1
1469,371,20230918,1
542,282,20231021,1
4334,157,20230112,1
4736,29,20230730,1
5391,476,20230127,1
3819,281,20231203,1
2589,481,20230704,1
5885,271,20230303,1
4474,167,20230702,1
4692,265,20231126,1
2043,496,20231215,1
1834,490,20230321,1
2058,49,20231102,1
637,199,20230508,1
5938,181,20230731,1
4599,64,20230908,1
4472,345,20230825,1
2235,282,20230304,1
3666,192,20231031,1
3563,92,20230402,1
3491,244,20230416,1
2428,121,20230118,1
246,300,20231227,1
1196,112,20230812,1
5060,389,20231106,1
2091,330,20230728,1
1970,447,20230126,1
3011,433,20230922,1
1270,70,20230909,1
403,496,20231010,1
2723,420,20230805,1
5404,232,20231015,1
3375,243,20230116,1
5841,130,20230628,1
3338,122,20230505,1
4577,340,20230716,1
2263,158,20230223,1
1692,98,20230302,1
5383,235,20230609,1
4634,489,20230723,1
1977,9,20230622,1
4753,180,20230910,1
6000,370,20230526,1
1354,477,20231218,1
2336,129,20230824,1
4698,360,20230607,1
2940,343,20230125,1
4849,369,20230408,1
1951,21,20231017,1
404,128,20230108,1
4771,493,20230221,1
5744,88,20230218,1
693,122,20231201,1
5736,289,20230426,1
5410,352,20230611,1
2219,419,20230802,1
1854,490,20230109,1
3984,180,20231214,1
4141,228,20230310,1
4367,255,20230902,1
861,70,20231216,1
5048,141,20230409,1
1205,80,20230219,1
1907,471,20231021,1
3171,71,20230423,1
3745,423,20230717,1
4240,310,20230706,1
3965,187,20230822,1
5967,131,20230618,1
1337,180,20230114,1
557,7,20231104,1
1357,186,20230504,1
2461,292,20231012,1
1642,337,20231125,1
4360,369,20230412,1
5735,211,20230428,1
2037,51,20230617,1
1364,256,20230208,1
3510,53,20231112,1
3185,115,20230201,1
5991,179,20230829,1
1113,160,20230520,1
4105,131,20230221,1
4036,401,20230305,1
3005,82,20230310,1
2669,89,20230614,1
528,460,20231222,1
2117,31,20230124,1
2569,66,20230513,1
1038,113,20230402,1
5364,256,20230812,1
5795,480,20231026,1
2993,124,20230919,1
2338,498,20230806,1
701,42,20231004,1
1507,497,20231005,1
3095,284,20230610,1
2457,406,20230806,1
1206,267,20230217,1
1951,426,20230315,1
4281,386,20230821,1
2091,220,20230904,1
3982,260,20230513,1
617,188,20230924,1
1558,55,20231226,1
3142,252,20230610,1
3194,416,20230710,1
195,186,20230817,1
2637,13,20231104,1
2275,67,20230828,1
1979,74,20231116,1
3853,296,20231031,1
2181,118,20231213,1
4254,403,20230919,1
2124,78,20230414,1
2349,290,20230820,1
3532,217,20230727,1
160,314,20230427,1
4467,360,20230805,1
3125,221,20230130,1
935,192,20230427,1
4051,314,20231214,1
2115,174,20230411,1
2673,235,20230404,1
4881,213,20230115,1
4788,471,20230401,1
