author_user_key,post_key,creation_date_key,post_count
1160,3734,20230409,1
719,3735,20230825,1
689,3736,20231114,1
42,3737,20230527,1
754,3738,20230202,1
1060,3739,20231202,1
691,3740,20230414,1
554,3741,20230217,1
75,3742,20230405,1
32,3743,20230526,1
1320,3744,20230818,1
1275,3745,20230218,1
952,3746,20230510,1
1620,3747,20230529,1
1742,3748,20231024,1
530,3749,20230627,1
1853,3750,20231110,1
1195,3751,20230402,1
1090,3752,20230301,1
1867,3753,20230402,1
827,3754,20230817,1
835,3755,20230728,1
661,3756,20230514,1
1923,3757,20230707,1
90,3758,20230803,1
804,3759,20231030,1
1038,3760,20230711,1
757,3761,20230214,1
1852,3762,20231230,1
1858,3763,20230702,1
1930,3764,20230508,1
1865,3765,20230110,1
825,3766,20230330,1
210,3767,20230311,1
1522,3768,20230224,1
140,3769,20230704,1
110,3770,20231203,1
509,3771,20230920,1
1671,3772,20231016,1
1658,3773,20230518,1
288,3774,20230315,1
660,3775,20230118,1
1890,3776,20230321,1
1065,3777,20230615,1
328,3778,20231013,1
903,3779,20231212,1
1866,3780,20231124,1
1363,3781,20231118,1
1521,3782,20230116,1
1177,3783,20230601,1
573,3784,20230913,1
1789,3785,20230512,1
1698,3786,20230124,1
300,3787,20231005,1
684,3788,20230328,1
1960,3789,20230505,1
631,3790,20230428,1
539,3791,20230420,1
1371,3792,20230823,1
1311,3793,20230426,1
370,3794,20231226,1
884,3795,20231127,1
1212,3796,20231128,1
1720,3797,20230616,1
1840,3798,20230811,1
4,3799,20230211,1
542,3800,20231119,1
589,3801,20230216,1
318,3802,20230812,1
1656,3803,20230624,1
50,3804,20230124,1
1757,3805,20230109,1
225,3806,20230802,1
451,3807,20231025,1
1507,3808,20230305,1
781,3809,20230318,1
257,3810,20231016,1
1177,3811,20230412,1
1837,3812,20231111,1
211,3813,20230712,1
966,3814,20230922,1
1514,3815,20230912,1
1554,3816,20230710,1
1134,3817,20231120,1
603,3818,20231101,1
1076,3819,20230117,1
609,3820,20230806,1
491,3821,20231202,1
10,3822,20231110,1
510,3823,20230306,1
1025,3824,20231021,1
1848,3825,20230205,1
1458,3826,20230328,1
642,3827,20230916,1
1819,3828,20230301,1
899,3829,20231111,1
573,3830,20230512,1
748,3831,20231225,1
163,3832,20230422,1
512,3833,20230416,1
1826,3834,20231114,1
1384,3835,20230129,1
1516,3836,20231130,1
20,3837,20231208,1
558,3838,20230707,1
218,3839,20230525,1
347,3840,20230616,1
1115,3841,20230628,1
659,3842,20230627,1
745,3843,20231113,1
1894,3844,20230723,1
1648,3845,20231116,1
409,3846,20231226,1
1035,3847,20230726,1
482,3848,20230826,1
1032,3849,20230103,1
1190,3850,20231208,1
1342,3851,20231024,1
1262,3852,20230907,1
1698,3853,20230530,1
1929,3854,20230921,1
1311,3855,20230305,1
1188,3856,20231117,1
1771,3857,20231108,1
1266,3858,20230706,1
368,3859,20230601,1
1411,3860,20230227,1
1132,3861,20230110,1
1959,3862,20231016,1
214,3863,20231002,1
1463,3864,20230406,1
918,3865,20230125,1
1123,3866,20230217,1
1181,3867,20230120,1
1994,3868,20230114,1
1320,3869,20230325,1
403,3870,20231216,1
1508,3871,20230618,1
1103,3872,20230817,1
711,3873,20230505,1
333,3874,20231116,1
1012,3875,20230111,1
204,3876,20230407,1
1420,3877,20230331,1
1956,3878,20230714,1
760,3879,20231227,1
1093,3880,20230810,1
270,3881,20231013,1
266,3882,20230401,1
897,3883,20230620,1
1247,3884,20230516,1
1794,3885,20230422,1
737,3886,20230104,1
1643,3887,20230421,1
1329,3888,20230918,1
799,3889,20231023,1
842,3890,20230218,1
1357,3891,20230629,1
831,3892,20231004,1
648,3893,20230910,1
165,3894,20230701,1
1557,3895,20230819,1
260,3896,20230610,1
1471,3897,20230422,1
1737,3898,20231015,1
23,3899,20230407,1
1900,3900,20230604,1
1923,3901,20230625,1
1276,3902,20230729,1
521,3903,20230509,1
413,3904,20231027,1
1204,3905,20231124,1
636,3906,20231015,1
345,3907,20230926,1
1013,3908,20231029,1
70,3909,20230302,1
1473,3910,20231101,1
508,3911,20230901,1
1000,3912,20230529,1
1001,3913,20230313,1
895,3914,20231024,1
1941,3915,20230208,1
896,3916,20230724,1
908,3917,20230603,1
218,3918,20230620,1
1215,3919,20230505,1
1047,3920,20230109,1
256,3921,20231018,1
1906,3922,20230213,1
288,3923,20230907,1
41,3924,20231121,1
780,3925,20231014,1
1511,3926,20231019,1
288,3927,20230828,1
183,3928,20231210,1
1508,3929,20231110,1
1288,3930,20230504,1
1297,3931,20230823,1
878,3932,20230304,1
1483,3933,20231106,1
1998,3934,20230314,1
1232,3935,20230328,1
1366,3936,20230921,1
993,3937,20230409,1
1164,3938,20230521,1
578,3939,20230721,1
790,3940,20231126,1
1194,3941,20230502,1
1797,3942,20230804,1
182,3943,20230622,1
1680,3944,20230622,1
1078,3945,20231222,1
507,3946,20231202,1
1712,3947,20230201,1
1089,3948,20231020,1
1821,3949,20231228,1
640,3950,20230318,1
700,3951,20230701,1
1221,3952,20230217,1
840,3953,20230622,1
148,3954,20230721,1
1737,3955,20231112,1
1593,3956,20230209,1
1991,3957,20231130,1
89,3958,20230430,1
549,3959,20230118,1
777,3960,20230101,1
521,3961,20230707,1
982,3962,20231124,1
995,3963,20231209,1
1784,3964,20230214,1
888,3965,20231117,1
1909,3966,20230505,1
1897,3967,20231213,1
841,3968,20230121,1
746,3969,20230826,1
811,3970,20231101,1
1462,3971,20231205,1
57,3972,20230606,1
111,3973,20230103,1
328,3974,20231108,1
253,3975,20230531,1
232,3976,20230224,1
958,3977,20231016,1
1670,3978,20230205,1
1704,3979,20230114,1
213,3980,20230121,1
498,3981,20230204,1
277,3982,20230907,1
1551,3983,20230218,1
1827,3984,20231018,1
1790,3985,20230710,1
800,3986,20230411,1
1862,3987,20230610,1
892,3988,20230627,1
98,3989,20230224,1
1696,3990,20230509,1
210,3991,20230219,1
1986,3992,20230307,1
149,3993,20230912,1
1757,3994,20230316,1
663,3995,20230312,1
210,3996,20230822,1
1539,3997,20230515,1
1509,3998,20231022,1
1965,3999,20230527,1
1813,4000,20230126,1
42,4001,20230412,1
1197,4002,20230107,1
370,4003,20230911,1
99,4004,20230516,1
1220,4005,20231025,1
1735,4006,20231013,1
1188,4007,20231013,1
274,4008,20230803,1
1151,4009,20230516,1
745,4010,20230909,1
12,4011,20230309,1
15,4012,20231127,1
1076,4013,20230331,1
36,4014,20231101,1
1238,4015,20230927,1
251,4016,20231208,1
1683,4017,20230924,1
1503,4018,20230307,1
736,4019,20231026,1
1559,4020,20230521,1
781,4021,20230925,1
639,4022,20230408,1
1932,4023,20230226,1
391,4024,20230110,1
1367,4025,20230319,1
544,4026,20230427,1
1942,4027,20231104,1
1405,4028,20230809,1
1810,4029,20230613,1
1374,4030,20230622,1
1941,4031,20231028,1
1771,4032,20230622,1
1885,4033,20230926,1
1485,4034,20231126,1
1603,4035,20230211,1
1673,4036,20231006,1
550,4037,20230730,1
388,4038,20230602,1
74,4039,20231125,1
717,4040,20231007,1
912,4041,20230531,1
794,4042,20230803,1
802,4043,20230804,1
1219,4044,20230403,1
940,4045,20231205,1
1462,4046,20231030,1
527,4047,20230701,1
1919,4048,20230717,1
374,4049,20230830,1
248,4050,20231012,1
850,4051,20230811,1
474,4052,20230909,1
1953,4053,20230828,1
1177,4054,20231108,1
1881,4055,20230731,1
782,4056,20230511,1
1692,4057,20230304,1
602,4058,20231206,1
1827,4059,20231017,1
790,4060,20230519,1
334,4061,20230524,1
11,4062,20230721,1
1199,4063,20230812,1
661,4064,20231014,1
57,4065,20230913,1
116,4066,20231106,1
1051,4067,20230405,1
1282,4068,20231205,1
479,4069,20231019,1
1413,4070,20230427,1
1641,4071,20230619,1
833,4072,20230612,1
639,4073,20230606,1
1159,4074,20230203,1
530,4075,20231222,1
1130,4076,20230919,1
1048,4077,20230530,1
614,4078,20230318,1
1177,4079,20230912,1
693,4080,20230721,1
786,4081,20230316,1
799,4082,20230111,1
1356,4083,20231118,1
1242,4084,20231221,1
1047,4085,20231018,1
1417,4086,20230608,1
1494,4087,20230702,1
1958,4088,20230705,1
1607,4089,20230419,1
1820,4090,20230429,1
1683,4091,20231214,1
1089,4092,20230429,1
1036,4093,20231006,1
1437,4094,20230627,1
235,4095,20231009,1
623,4096,20231209,1
237,4097,20230311,1
1638,4098,20230201,1
334,4099,20231111,1
138,4100,20230602,1
1522,4101,20230409,1
615,4102,20230720,1
1568,4103,20230406,1
135,4104,20230721,1
1874,4105,20230816,1
888,4106,20230316,1
648,4107,20231130,1
1935,4108,20230405,1
263,4109,20230104,1
1874,4110,20230818,1
1339,4111,20230125,1
275,4112,20230605,1
480,4113,20230208,1
135,4114,20230419,1
881,4115,20230430,1
231,4116,20231213,1
1278,4117,20230423,1
1751,4118,20231002,1
71,4119,20231129,1
1718,4120,20231206,1
1221,4121,20230425,1
793,4122,20230714,1
239,4123,20231006,1
1577,4124,20230727,1
1684,4125,20231213,1
805,4126,20231102,1
1469,4127,20230418,1
842,4128,20231207,1
946,4129,20230815,1
290,4130,20231007,1
1929,4131,20231218,1
118,4132,20230514,1
983,4133,20231020,1
1024,4134,20230120,1
1063,4135,20230620,1
1185,4136,20230423,1
1851,4137,20230614,1
1836,4138,20230117,1
616,4139,20230622,1
1700,4140,20230318,1
985,4141,20230901,1
6,4142,20230829,1
1180,4143,20230415,1
552,4144,20230819,1
1313,4145,20230105,1
1484,4146,20230816,1
1668,4147,20231001,1
1104,4148,20230428,1
1686,4149,20231110,1
1423,4150,20230131,1
457,4151,20230313,1
1009,4152,20230810,1
913,4153,20230912,1
682,4154,20231208,1
843,4155,20231111,1
1825,4156,20230825,1
927,4157,20230614,1
1945,4158,20230106,1
1834,4159,20230617,1
479,4160,20231226,1
1826,4161,20230601,1
1396,4162,20231103,1
85,4163,20230521,1
1884,4164,20230225,1
245,4165,20230213,1
1562,4166,20230207,1
1879,4167,20230419,1
1486,4168,20230901,1
236,4169,20230302,1
423,4170,20230516,1
284,4171,20230228,1
1042,4172,20231216,1
1863,4173,20230922,1
782,4174,20230711,1
480,4175,20230526,1
1579,4176,20231002,1
1960,4177,20230816,1
1808,4178,20230831,1
890,4179,20231202,1
711,4180,20230712,1
1376,4181,20231002,1
410,4182,20230803,1
1138,4183,20230428,1
1593,4184,20231122,1
804,4185,20230225,1
1873,4186,20230107,1
1148,4187,20230416,1
658,4188,20230830,1
1504,4189,20230730,1
454,4190,20230609,1
1132,4191,20230626,1
1208,4192,20230628,1
1504,4193,20230608,1
1158,4194,20230509,1
1871,4195,20230427,1
1946,4196,20230405,1
1171,4197,20230319,1
1768,4198,20230531,1
1696,4199,20230802,1
1429,4200,20230424,1
557,4201,20230429,1
581,4202,20230918,1
632,4203,20230304,1
1794,4204,20230507,1
1320,4205,20230810,1
1562,4206,20230706,1
458,4207,20230411,1
1945,4208,20230630,1
1140,4209,20230602,1
1509,4210,20230918,1
1151,4211,20230215,1
954,4212,20230614,1
71,4213,20231228,1
687,4214,20231207,1
767,4215,20230411,1
1421,4216,20230606,1
1899,4217,20230122,1
1409,4218,20230626,1
1402,4219,20230420,1
1581,4220,20231228,1
1705,4221,20230420,1
189,4222,20230916,1
406,4223,20230116,1
652,4224,20230823,1
1258,4225,20230716,1
1121,4226,20231018,1
475,4227,20231015,1
713,4228,20230516,1
1582,4229,20230903,1
1016,4230,20230720,1
462,4231,20230906,1
239,4232,20230322,1
1545,4233,20230816,1
1923,4234,20230908,1
1035,4235,20230621,1
701,4236,20230504,1
294,4237,20230331,1
86,4238,20230725,1
1167,4239,20230111,1
828,4240,20230728,1
1513,4241,20231228,1
1358,4242,20230924,1
413,4243,20231114,1
1857,4244,20230106,1
1513,4245,20231215,1
139,4246,20231214,1
907,4247,20230913,1
1289,4248,20231117,1
1598,4249,20230611,1
330,4250,20230206,1
1083,4251,20230113,1
1781,4252,20230128,1
1315,4253,20230209,1
1966,4254,20230508,1
807,4255,20230821,1
517,4256,20231024,1
1073,4257,20230430,1
138,4258,20230706,1
647,4259,20230519,1
371,4260,20230710,1
238,4261,20230821,1
847,4262,20230302,1
1843,4263,20230913,1
92,4264,20230316,1
406,4265,20230330,1
1796,4266,20230905,1
1979,4267,20230715,1
36,4268,20230517,1
128,4269,20231110,1
673,4270,20230806,1
1841,4271,20230913,1
567,4272,20230116,1
345,4273,20230713,1
1493,4274,20231118,1
1252,4275,20230103,1
1994,4276,20231029,1
381,4277,20230214,1
1943,4278,20230312,1
788,4279,20230823,1
427,4280,20230116,1
479,4281,20231106,1
630,4282,20230511,1
1398,4283,20230427,1
294,4284,20230402,1
816,4285,20230716,1
319,4286,20230712,1
517,4287,20230303,1
480,4288,20230818,1
1365,4289,20231130,1
232,4290,20230801,1
19,4291,20230819,1
1199,4292,20231018,1
887,4293,20230930,1
756,4294,20230410,1
771,4295,20231028,1
1576,4296,20231128,1
1483,4297,20230811,1
101,4298,20231021,1
1198,4299,20230817,1
615,4300,20231014,1
1119,4301,20231106,1
260,4302,20230123,1
846,4303,20230525,1
1495,4304,20230811,1
786,4305,20231114,1
1335,4306,20230418,1
905,4307,20230513,1
1103,4308,20230125,1
1507,4309,20230106,1
1957,4310,20231013,1
1430,4311,20230319,1
1475,4312,20230420,1
560,4313,20230711,1
1091,4314,20231007,1
144,4315,20230516,1
551,4316,20230509,1
761,4317,20230904,1
1561,4318,20230406,1
218,4319,20231230,1
597,4320,20230526,1
179,4321,20230114,1
1718,4322,20230825,1
628,4323,20230402,1
1945,4324,20230923,1
350,4325,20230806,1
1066,4326,20230618,1
1617,4327,20230712,1
1261,4328,20230930,1
49,4329,20230919,1
22,4330,20230626,1
908,4331,20231008,1
858,4332,20230524,1
1105,4333,20230731,1
195,4334,20230608,1
1867,4335,20230707,1
1493,4336,20231231,1
324,4337,20230818,1
702,4338,20231004,1
1000,4339,20230420,1
535,4340,20230211,1
1319,4341,20230421,1
1293,4342,20230421,1
1591,4343,20231211,1
949,4344,20231210,1
1817,4345,20230624,1
1219,4346,20230129,1
87,4347,20230131,1
504,4348,20230621,1
1345,4349,20230801,1
1363,4350,20230123,1
355,4351,20230830,1
1596,4352,20231013,1
17,4353,20230222,1
783,4354,20230128,1
935,4355,20231222,1
993,4356,20231020,1
1569,4357,20230716,1
1179,4358,20230731,1
741,4359,20230301,1
1823,4360,20230921,1
327,4361,20230319,1
1412,4362,20231118,1
1304,4363,20231214,1
115,4364,20230214,1
1148,4365,20231107,1
1520,4366,20230308,1
904,4367,20230425,1
1950,4368,20231018,1
477,4369,20231120,1
644,4370,20230620,1
536,4371,20230922,1
876,4372,20231223,1
228,4373,20230508,1
1018,4374,20230107,1
567,4375,20230916,1
883,4376,20230902,1
1107,4377,20230920,1
378,4378,20230720,1
901,4379,20231023,1
1695,4380,20230507,1
1676,4381,20230118,1
1680,4382,20231211,1
954,4383,20230116,1
1542,4384,20230411,1
1979,4385,20230402,1
1400,4386,20230406,1
1197,4387,20230822,1
1763,4388,20230319,1
1957,4389,20230730,1
1464,4390,20231008,1
2,4391,20230404,1
1035,4392,20230517,1
1110,4393,20231023,1
922,4394,20231217,1
1259,4395,20230508,1
960,4396,20230113,1
1959,4397,20230113,1
1551,4398,20230516,1
1592,4399,20230705,1
559,4400,20230609,1
33,4401,20230406,1
1632,4402,20230522,1
1590,4403,20230922,1
1875,4404,20231021,1
1595,4405,20230909,1
860,4406,20231229,1
682,4407,20230614,1
1187,4408,20231007,1
106,4409,20230905,1
1825,4410,20230106,1
1396,4411,20230108,1
431,4412,20231212,1
349,4413,20230523,1
685,4414,20231110,1
103,4415,20230523,1
1802,4416,20230517,1
750,4417,20231221,1
1241,4418,20230503,1
51,4419,20230106,1
460,4420,20230315,1
98,4421,20230608,1
1536,4422,20230801,1
73,4423,20231122,1
1079,4424,20230910,1
300,4425,20230418,1
167,4426,20230701,1
1640,4427,20230813,1
855,4428,20230629,1
218,4429,20230628,1
866,4430,20231031,1
166,4431,20230512,1
121,4432,20230122,1
1749,4433,20230705,1
1473,4434,20231019,1
1502,4435,20230911,1
1389,4436,20230502,1
1977,4437,20230715,1
1839,4438,20230408,1
812,4439,20230617,1
958,4440,20230207,1
1123,4441,20230818,1
1653,4442,20230629,1
709,4443,20231103,1
76,4444,20230724,1
1749,4445,20230323,1
1208,4446,20230319,1
115,4447,20230223,1
1656,4448,20230413,1
1453,4449,20231011,1
101,4450,20230620,1
1103,4451,20230319,1
128,4452,20230125,1
1113,4453,20231031,1
1990,4454,20231020,1
362,4455,20230212,1
118,4456,20230430,1
485,4457,20230607,1
164,4458,20231102,1
271,4459,20230830,1
1592,4460,20230415,1
1596,4461,20230718,1
104,4462,20230526,1
1620,4463,20230222,1
1213,4464,20231116,1
558,4465,20230826,1
1804,4466,20231210,1
600,4467,20231121,1
1822,4468,20230610,1
760,4469,20230618,1
696,4470,20230406,1
1111,4471,20231221,1
1097,4472,20230814,1
1572,4473,20230428,1
1414,4474,20230304,1
1390,4475,20230820,1
129,4476,20230715,1
1954,4477,20230402,1
347,4478,20231105,1
835,4479,20230527,1
730,4480,20230604,1
425,4481,20231111,1
1696,4482,20231123,1
658,4483,20230410,1
519,4484,20230704,1
1071,4485,20230220,1
1034,4486,20230910,1
955,4487,20231217,1
712,4488,20230715,1
115,4489,20230514,1
826,4490,20230103,1
71,4491,20230521,1
903,4492,20230827,1
1462,4493,20230512,1
1763,4494,20230724,1
616,4495,20230215,1
153,4496,20230702,1
853,4497,20231113,1
1447,4498,20231219,1
1059,4499,20230412,1
994,4500,20231129,1
1756,4501,20230613,1
1669,4502,20230720,1
1439,4503,20230906,1
1690,4504,20230103,1
1989,4505,20230105,1
1044,4506,20230626,1
1660,4507,20230121,1
1150,4508,20230825,1
462,4509,20231010,1
1334,4510,20230331,1
106,4511,20230221,1
1290,4512,20230220,1
47,4513,20230310,1
728,4514,20230815,1
1419,4515,20230721,1
1763,4516,20230604,1
848,4517,20230120,1
553,4518,20230916,1
1270,4519,20230225,1
800,4520,20231128,1
1323,4521,20230205,1
695,4522,20230808,1
1625,4523,20231109,1
300,4524,20230125,1
736,4525,20230110,1
1434,4526,20230306,1
1658,4527,20230526,1
1848,4528,20230111,1
735,4529,20230227,1
1045,4530,20231205,1
981,4531,20230830,1
338,4532,20230224,1
1993,4533,20230629,1
870,4534,20230711,1
1243,4535,20231004,1
163,4536,20230424,1
1115,4537,20231110,1
1244,4538,20231111,1
1815,4539,20230407,1
368,4540,20231006,1
640,4541,20230210,1
1359,4542,20230401,1
591,4543,20230409,1
448,4544,20230504,1
358,4545,20231201,1
1770,4546,20230409,1
1083,4547,20230221,1
445,4548,20230625,1
1484,4549,20230709,1
993,4550,20230216,1
728,4551,20231214,1
1804,4552,20231208,1
571,4553,20230311,1
579,4554,20230709,1
664,4555,20231025,1
75,4556,20231003,1
140,4557,20230209,1
338,4558,20231004,1
1756,4559,20230529,1
543,4560,20231007,1
3,4561,20230423,1
469,4562,20230402,1
331,4563,20230826,1
523,4564,20230629,1
1716,4565,20230107,1
265,4566,20230711,1
1290,4567,20231128,1
144,4568,20231106,1
1949,4569,20230501,1
1500,4570,20230210,1
1865,4571,20230518,1
386,4572,20231018,1
192,4573,20230823,1
359,4574,20230703,1
1390,4575,20230415,1
1492,4576,20231010,1
1642,4577,20231014,1
518,4578,20230304,1
94,4579,20230701,1
821,4580,20230121,1
109,4581,20230922,1
374,4582,20230430,1
1012,4583,20231127,1
1423,4584,20230802,1
1947,4585,20230606,1
599,4586,20230624,1
309,4587,20230111,1
1918,4588,20230131,1
583,4589,20230503,1
467,4590,20230401,1
399,4591,20230405,1
336,4592,20230110,1
889,4593,20230405,1
1040,4594,20230609,1
676,4595,20230801,1
1629,4596,20230530,1
125,4597,20230120,1
447,4598,20231213,1
573,4599,20230913,1
507,4600,20231210,1
47,4601,20230420,1
1695,4602,20230113,1
1418,4603,20230103,1
1007,4604,20230923,1
1142,4605,20231202,1
1194,4606,20231104,1
767,4607,20231203,1
605,4608,20231129,1
618,4609,20230917,1
756,4610,20230731,1
1383,4611,20231217,1
840,4612,20231005,1
1732,4613,20230719,1
33,4614,20230204,1
477,4615,20230627,1
1971,4616,20230425,1
1066,4617,20230913,1
1738,4618,20231208,1
1246,4619,20230730,1
1973,4620,20231227,1
449,4621,20230801,1
562,4622,20230129,1
189,4623,20230224,1
1431,4624,20230420,1
1164,4625,20231023,1
665,4626,20230705,1
78,4627,20231217,1
590,4628,20231029,1
1335,4629,20230127,1
1692,4630,20230729,1
619,4631,20230929,1
1471,4632,20231027,1
899,4633,20230625,1
1546,4634,20230418,1
1206,4635,20230612,1
1229,4636,20230302,1
709,4637,20230225,1
363,4638,20230211,1
19,4639,20230225,1
1581,4640,20230309,1
1022,4641,20231109,1
901,4642,20230718,1
1841,4643,20230109,1
1907,4644,20230908,1
1142,4645,20231129,1
1232,4646,20231006,1
283,4647,20231214,1
1862,4648,20230802,1
903,4649,20230913,1
1362,4650,20230712,1
247,4651,20230304,1
298,4652,20230509,1
846,4653,20231212,1
711,4654,20230911,1
1863,4655,20231229,1
1934,4656,20231118,1
1863,4657,20230831,1
839,4658,20230128,1
322,4659,20230513,1
1857,4660,20230513,1
806,4661,20230320,1
290,4662,20230527,1
540,4663,20230628,1
1502,4664,20230706,1
523,4665,20230325,1
1075,4666,20230228,1
1,4667,20230917,1
995,4668,20230730,1
132,4669,20230918,1
58,4670,20230923,1
832,4671,20231214,1
986,4672,20230320,1
1466,4673,20230804,1
709,4674,20230112,1
1078,4675,20231231,1
352,4676,20230406,1
1517,4677,20230803,1
1231,4678,20230802,1
200,4679,20231023,1
763,4680,20231129,1
1463,4681,20231115,1
352,4682,20230206,1
264,4683,20230329,1
1309,4684,20230126,1
91,4685,20230605,1
1566,4686,20230904,1
648,4687,20230912,1
911,4688,20230908,1
302,4689,20230204,1
317,4690,20230917,1
635,4691,20231109,1
341,4692,20230512,1
398,4693,20230506,1
1986,4694,20231102,1
46,4695,20230502,1
1861,4696,20230501,1
971,4697,20231002,1
730,4698,20230803,1
411,4699,20231121,1
12,4700,20230206,1
325,4701,20230920,1
8,4702,20231104,1
139,4703,20230130,1
16,4704,20230617,1
1730,4705,20230319,1
1115,4706,20230222,1
1819,4707,20230903,1
1135,4708,20231208,1
1775,4709,20230712,1
1785,4710,20230530,1
437,4711,20230922,1
789,4712,20231125,1
1031,4713,20230710,1
1602,4714,20230404,1
972,4715,20231104,1
901,4716,20230606,1
1538,4717,20230831,1
607,4718,20230225,1
18,4719,20231024,1
1290,4720,20231221,1
882,4721,20230728,1
1196,4722,20230601,1
345,4723,20230306,1
848,4724,20230216,1
1127,4725,20230520,1
361,4726,20230521,1
976,4727,20231108,1
1589,4728,20230320,1
1179,4729,20231216,1
67,4730,20230710,1
364,4731,20230306,1
783,4732,20230809,1
1271,4733,20231212,1
1232,4734,20230720,1
1751,4735,20230226,1
1921,4736,20230324,1
38,4737,20230708,1
131,4738,20231124,1
180,4739,20230826,1
1321,4740,20230209,1
620,4741,20230513,1
780,4742,20230920,1
315,4743,20231120,1
1154,4744,20230927,1
1760,4745,20230930,1
860,4746,20231111,1
552,4747,20231228,1
1317,4748,20230708,1
103,4749,20230619,1
335,4750,20231121,1
1493,4751,20230330,1
123,4752,20231105,1
415,4753,20230528,1
1491,4754,20230914,1
19,4755,20230720,1
1019,4756,20230101,1
1145,4757,20230521,1
1031,4758,20230407,1
1846,4759,20230519,1
1536,4760,20230618,1
706,4761,20230202,1
1757,4762,20231117,1
801,4763,20231008,1
478,4764,20230507,1
1755,4765,20230304,1
1708,4766,20230202,1
1404,4767,20230416,1
1784,4768,20230831,1
1409,4769,20230426,1
1110,4770,20230223,1
170,4771,20230923,1
300,4772,20230314,1
682,4773,20231122,1
1181,4774,20230203,1
1448,4775,20230404,1
217,4776,20230810,1
917,4777,20230207,1
796,4778,20230508,1
1607,4779,20230313,1
507,4780,20231002,1
388,4781,20230102,1
746,4782,20231118,1
1494,4783,20231004,1
836,4784,20230320,1
950,4785,20230910,1
1812,4786,20230117,1
129,4787,20230819,1
1311,4788,20230731,1
1072,4789,20230509,1
629,4790,20231023,1
969,4791,20230928,1
509,4792,20230406,1
1753,4793,20231221,1
567,4794,20230929,1
991,4795,20230925,1
1273,4796,20230602,1
462,4797,20230404,1
1696,4798,20230607,1
1465,4799,20230414,1
82,4800,20231010,1
714,4801,20230522,1
1761,4802,20230706,1
828,4803,20231121,1
1563,4804,20231105,1
145,4805,20230724,1
984,4806,20230428,1
637,4807,20230213,1
493,4808,20230505,1
28,4809,20230322,1
93,4810,20230401,1
1833,4811,20230708,1
1965,4812,20230630,1
239,4813,20230825,1
1579,4814,20230803,1
1019,4815,20230515,1
1305,4816,20231009,1
325,4817,20230430,1
592,4818,20230705,1
184,4819,20231229,1
898,4820,20230503,1
96,4821,20230812,1
569,4822,20231109,1
184,4823,20230707,1
780,4824,20230220,1
1381,4825,20231005,1
1926,4826,20231102,1
1581,4827,20230522,1
121,4828,20231108,1
607,4829,20230729,1
1013,4830,20230816,1
701,4831,20231224,1
562,4832,20230610,1
1923,4833,20230720,1
759,4834,20230213,1
475,4835,20230326,1
163,4836,20231024,1
1187,4837,20231129,1
1027,4838,20230918,1
252,4839,20231203,1
1678,4840,20230730,1
1817,4841,20230408,1
658,4842,20230427,1
1085,4843,20231121,1
823,4844,20230222,1
1640,4845,20230417,1
1435,4846,20231201,1
1169,4847,20230517,1
929,4848,20230128,1
220,4849,20230103,1
528,4850,20230413,1
664,4851,20230914,1
1471,4852,20230922,1
1588,4853,20230124,1
150,4854,20230108,1
1726,4855,20230626,1
556,4856,20230423,1
995,4857,20230715,1
1561,4858,20231028,1
752,4859,20230105,1
1485,4860,20230313,1
1159,4861,20231006,1
84,4862,20231229,1
446,4863,20230422,1
548,4864,20230529,1
1265,4865,20230618,1
1325,4866,20230601,1
399,4867,20230415,1
1017,4868,20231031,1
605,4869,20230802,1
436,4870,20230621,1
343,4871,20230106,1
1337,4872,20230618,1
1342,4873,20230730,1
238,4874,20230302,1
416,4875,20230622,1
1312,4876,20230218,1
1298,4877,20230304,1
1924,4878,20230620,1
528,4879,20230705,1
559,4880,20230125,1
605,4881,20230419,1
566,4882,20231103,1
1781,4883,20230111,1
1560,4884,20230124,1
1363,4885,20231006,1
760,4886,20230915,1
168,4887,20230324,1
1406,4888,20230520,1
1422,4889,20231129,1
1239,4890,20230402,1
259,4891,20231130,1
47,4892,20230218,1
1139,4893,20230406,1
1368,4894,20230615,1
651,4895,20230329,1
100,4896,20230427,1
233,4897,20231223,1
9,4898,20230619,1
615,4899,20231107,1
1507,4900,20230628,1
1645,4901,20230109,1
1896,4902,20230530,1
465,4903,20230221,1
972,4904,20230124,1
961,4905,20230916,1
796,4906,20231014,1
1190,4907,20231221,1
908,4908,20231216,1
1431,4909,20230227,1
1296,4910,20230702,1
289,4911,20230529,1
56,4912,20230216,1
397,4913,20230107,1
1260,4914,20231201,1
1421,4915,20230113,1
1896,4916,20230115,1
700,4917,20230618,1
1372,4918,20231213,1
335,4919,20230919,1
1898,4920,20231010,1
420,4921,20230330,1
630,4922,20230502,1
414,4923,20230308,1
970,4924,20230225,1
1764,4925,20231018,1
1944,4926,20231017,1
943,4927,20230718,1
1791,4928,20231003,1
436,4929,20230928,1
627,4930,20230415,1
290,4931,20231202,1
532,4932,20231113,1
731,4933,20230201,1
1250,4934,20230211,1
1557,4935,20231122,1
517,4936,20230716,1
1210,4937,20230803,1
1422,4938,20230712,1
770,4939,20230306,1
593,4940,20230902,1
1975,4941,20230522,1
226,4942,20231211,1
773,4943,20230430,1
1433,4944,20230502,1
2000,4945,20231225,1
1787,4946,20230527,1
886,4947,20231011,1
1110,4948,20230926,1
566,4949,20230916,1
1951,4950,20230615,1
