actor_user_key,post_key,interaction_date_key,interaction_type,interaction_count
1890,5599,20231230,Comment,1
175,5426,20231111,Like,1
1052,5150,20230817,Like,1
1846,3013,20230314,Like,1
1106,3224,20230627,Like,1
218,3609,20230806,Like,1
25,3292,20230623,Like,1
269,2753,20230920,Like,1
1160,5779,20231013,Share,1
261,309,20230822,Like,1
1867,5021,20230622,Like,1
873,2133,20231231,Comment,1
1380,129,20230722,Share,1
1308,2234,20231113,Like,1
1237,730,20231229,Like,1
131,2943,20231123,Like,1
1227,3030,20230116,Like,1
326,4356,20231115,Like,1
1009,2754,20230921,Share,1
767,3406,20230916,Like,1
382,1963,20231123,Like,1
238,2368,20230519,Like,1
1409,2598,20230806,Like,1
1174,5420,20230803,Share,1
60,5218,20230423,Share,1
88,4676,20231228,Comment,1
35,2843,20230207,Like,1
1558,883,20230805,Share,1
1536,4650,20230514,Like,1
1475,5471,20230621,Comment,1
305,284,20230914,Comment,1
1282,4512,20231117,Share,1
409,3122,20231121,Like,1
554,1298,20230902,Comment,1
314,3026,20230116,Like,1
42,1614,20231018,Like,1
1973,5801,20230413,Like,1
465,718,20230917,Like,1
1637,2868,20230227,Like,1
368,1886,20231201,Comment,1
926,5110,20230207,Like,1
1946,2441,20230702,Like,1
1222,4304,20231227,Like,1
1575,4307,20230117,Share,1
344,738,20230204,Share,1
279,3170,20230329,Like,1
1383,2243,20231104,Like,1
1549,1441,20230307,Like,1
1589,1137,20230619,Like,1
1302,1840,20231106,Share,1
467,2117,20230215,Share,1
1636,214,20230813,Comment,1
169,3634,20230502,Comment,1
814,648,20230630,Like,1
1424,5874,20231208,Like,1
1022,3310,20230517,Like,1
219,5232,20230718,Like,1
600,3914,20230524,Comment,1
1548,3361,20230621,Comment,1
957,2511,20231205,Like,1
1316,5848,20230702,Like,1
1191,3716,20230326,Like,1
1398,3413,20230822,Like,1
1122,1999,20230321,Like,1
1552,2793,20230611,Comment,1
1502,5136,20230413,Like,1
169,337,20230801,Share,1
205,1362,20231213,Share,1
818,3546,20230725,Like,1
247,846,20230105,Like,1
13,4878,20231211,Like,1
1252,4151,20230306,Comment,1
1041,1421,20231023,Comment,1
1578,3916,20231004,Like,1
736,2538,20230506,Share,1
451,3662,20230123,Comment,1
1759,1639,20230707,Like,1
1696,4261,20230512,Like,1
176,4878,20230623,Like,1
1114,3264,20230710,Like,1
1315,5463,20230518,Like,1
744,2246,20230913,Like,1
913,1810,20230222,Like,1
395,5815,20231115,Share,1
395,2521,20230323,Comment,1
397,1980,20230703,Like,1
1838,1730,20230103,Like,1
1555,5612,20230114,Like,1
1370,2340,20231207,Like,1
186,4567,20231215,Like,1
647,1736,20230918,Like,1
1533,146,20231101,Comment,1
1411,1481,20230121,Like,1
753,760,20230416,Like,1
1435,3386,20231203,Comment,1
1189,3979,20230622,Like,1
57,5921,20230125,Like,1
1654,1412,20230621,Comment,1
1394,3203,20231112,Like,1
1796,2234,20230302,Like,1
1440,1062,20230204,Like,1
821,1871,20230928,Like,1
584,434,20231204,Like,1
331,4999,20230307,Like,1
354,1440,20231122,Like,1
1022,272,20230730,Like,1
1038,276,20230908,Like,1
524,5735,20230716,Like,1
1882,5152,20230929,Like,1
526,4740,20230208,Like,1
1992,3684,20230827,Comment,1
895,3969,20231215,Comment,1
524,1430,20231109,Like,1
535,948,20231117,Like,1
175,4488,20231025,Like,1
1915,4962,20230207,Like,1
238,2010,20230306,Like,1
189,240,20230220,Like,1
1056,1394,20230516,Like,1
1139,5812,20230907,Like,1
1145,624,20230104,Like,1
1567,1203,20231030,Like,1
6,2574,20230917,Like,1
599,1926,20230501,Share,1
1717,3369,20230918,Like,1
787,527,20230227,Like,1
900,5353,20230717,Like,1
1019,2072,20230429,Like,1
387,4042,20231122,Like,1
873,3221,20231101,Like,1
915,406,20230907,Like,1
492,2197,20231003,Like,1
409,3265,20230725,Like,1
10,1181,20230713,Like,1
914,5817,20230216,Like,1
302,750,20230529,Like,1
166,5883,20230918,Like,1
1179,3928,20230905,Like,1
950,4769,20230205,Like,1
1895,4218,20231120,Like,1
131,2308,20230813,Like,1
958,310,20231007,Like,1
48,5411,20230722,Comment,1
1652,1844,20230627,Like,1
1437,669,20230508,Comment,1
613,3134,20230303,Comment,1
1375,5586,20230407,Like,1
1391,5976,20230804,Like,1
189,1293,20230708,Like,1
1354,418,20230830,Like,1
539,4529,20231214,Like,1
449,4803,20230526,Like,1
996,5629,20230930,Like,1
84,1347,20230803,Like,1
1060,2242,20231124,Like,1
1790,4646,20231010,Like,1
1038,1398,20230131,Like,1
474,1830,20230625,Like,1
73,4270,20230322,Like,1
1093,2527,20230522,Comment,1
453,1739,20230708,Like,1
16,441,20230727,Share,1
1430,965,20230127,Like,1
726,537,20230811,Like,1
630,2995,20230506,Like,1
1051,5328,20230609,Like,1
1525,652,20231122,Like,1
1035,3034,20230911,Like,1
1487,752,20230422,Like,1
1147,5896,20231021,Like,1
1595,2418,20230409,Like,1
1995,3769,20231125,Comment,1
270,5751,20230616,Like,1
526,1063,20230315,Like,1
70,1783,20230108,Share,1
271,548,20231213,Comment,1
341,4322,20231014,Like,1
178,3125,20230123,Like,1
104,4547,20230807,Like,1
1985,1951,20230303,Comment,1
1620,2908,20230308,Comment,1
1534,1820,20230330,Comment,1
1369,4063,20230416,Like,1
1137,4833,20230728,Like,1
130,1790,20230820,Share,1
865,3498,20231124,Like,1
933,3440,20231017,Like,1
1290,5764,20230426,Share,1
1087,3084,20230723,Like,1
1933,759,20230910,Share,1
1463,706,20230115,Like,1
156,4579,20230415,Like,1
1206,119,20231209,Like,1
1531,5065,20230725,Like,1
1050,3620,20230412,Like,1
1875,3912,20231101,Like,1
1648,5389,20230413,Comment,1
1770,3509,20230307,Like,1
127,316,20230529,Like,1
1642,5410,20230113,Comment,1
606,1102,20231015,Like,1
1262,2538,20230909,Like,1
469,4159,20230505,Like,1
945,498,20230225,Like,1
752,4508,20231103,Like,1
1779,5236,20231129,Like,1
352,2764,20231010,Like,1
271,3110,20230911,Comment,1
1225,3672,20231201,Like,1
1680,1483,20230728,Like,1
1485,3619,20231124,Like,1
1182,253,20230606,Like,1
1651,17,20231126,Like,1
509,4937,20230621,Share,1
1336,4503,20231202,Like,1
886,1979,20230712,Comment,1
1822,5942,20230628,Like,1
1004,4926,20230221,Comment,1
905,4225,20230201,Like,1
1042,4518,20231215,Comment,1
990,3595,20230911,Like,1
1993,736,20230425,Comment,1
111,3121,20230202,Like,1
402,1110,20230705,Like,1
1107,2581,20231216,Like,1
597,3708,20230215,Like,1
661,2572,20230528,Like,1
641,4162,20230711,Like,1
975,3103,20230818,Like,1
17,4537,20230715,Share,1
827,4934,20230330,Like,1
21,131,20230910,Like,1
462,3149,20230430,Like,1
787,3311,20230224,Like,1
849,3192,20230628,Like,1
583,5788,20231003,Like,1
651,2854,20230818,Like,1
1370,677,20231103,Like,1
297,1328,20230410,Like,1
708,3128,20230806,Comment,1
1032,4434,20230306,Comment,1
398,5257,20230703,Like,1
1624,5646,20230825,Like,1
472,4109,20230119,Like,1
1764,2022,20230318,Like,1
346,5620,20230611,Like,1
1787,4417,20231201,Like,1
1730,5955,20230121,Like,1
1599,3553,20230611,Like,1
1687,2214,20230817,Like,1
1380,1337,20231020,Share,1
546,4760,20231202,Like,1
1685,4960,20230406,Like,1
1776,1790,20230218,Like,1
188,2744,20230409,Share,1
694,4924,20230114,Like,1
1409,5881,20230804,Like,1
1679,1380,20230206,Like,1
275,3793,20230905,Like,1
1940,2398,20231130,Like,1
460,574,20230319,Like,1
235,1052,20230305,Like,1
1099,3965,20230814,Like,1
893,1863,20230214,Like,1
1148,5687,20230705,Like,1
1609,1453,20230106,Like,1
250,2623,20230816,Like,1
1967,2215,20230215,Like,1
452,4972,20231211,Like,1
674,4190,20230304,Like,1
982,4708,20230205,Comment,1
358,2364,20230910,Like,1
1801,4883,20230428,Like,1
1824,3231,20231218,Comment,1
1397,14,20230916,Like,1
1543,3413,20230308,Like,1
1825,3207,20230724,Like,1
1396,2737,20231011,Like,1
1931,1041,20231222,Like,1
1727,2959,20231118,Comment,1
935,5403,20231231,Like,1
1219,5738,20230530,Like,1
280,2545,20230129,Like,1
1143,1009,20230914,Like,1
301,944,20230312,Share,1
1471,331,20231117,Like,1
494,1069,20231016,Like,1
1612,4271,20230714,Like,1
838,145,20230606,Comment,1
992,147,20231225,Like,1
1385,5847,20230312,Like,1
606,181,20230617,Like,1
1871,4172,20231109,Like,1
50,4607,20230311,Like,1
820,4848,20230831,Like,1
5,4160,20231129,Like,1
132,1108,20230223,Like,1
59,3036,20230324,Share,1
526,4524,20230403,Like,1
1370,3208,20230407,Comment,1
1594,1338,20230412,Like,1
1147,5101,20230712,Like,1
8,3779,20230507,Like,1
9,2651,20230424,Like,1
1421,2146,20230121,Like,1
1792,5269,20230712,Like,1
1156,5451,20230729,Comment,1
1697,1546,20230214,Like,1
708,5966,20230902,Share,1
992,622,20230405,Like,1
1696,821,20230323,Like,1
612,823,20230907,Like,1
884,136,20230704,Share,1
1874,2581,20230714,Share,1
1827,4185,20230924,Like,1
891,3970,20230917,Like,1
1466,5238,20230313,Like,1
1463,480,20230324,Comment,1
1266,2576,20230208,Share,1
487,4223,20231125,Like,1
1272,3032,20230710,Like,1
809,401,20230127,Like,1
616,3518,20230717,Share,1
1177,4762,20230502,Like,1
47,4551,20230127,Like,1
1608,4568,20230725,Like,1
1264,3110,20230331,Share,1
1405,4357,20230102,Like,1
151,40,20230522,Like,1
1246,847,20230330,Like,1
425,4809,20230605,Comment,1
739,2827,20230715,Like,1
144,340,20231206,Share,1
1151,79,20230223,Like,1
268,5990,20230415,Like,1
115,15,20230206,Like,1
1514,5958,20230619,Like,1
528,2351,20230919,Like,1
692,4329,20231031,Like,1
244,3030,20230103,Like,1
254,4810,20231226,Like,1
1116,3712,20230121,Like,1
1893,414,20230725,Like,1
1458,4868,20230107,Share,1
964,5823,20231107,Like,1
1065,170,20230926,Like,1
836,2631,20231217,Comment,1
1334,3540,20230907,Comment,1
148,2930,20230818,Share,1
1526,2365,20230215,Like,1
1329,5203,20230105,Like,1
882,3711,20230823,Comment,1
333,3881,20231026,Like,1
1728,682,20230315,Like,1
760,5693,20230615,Like,1
1567,4277,20230322,Like,1
287,2486,20231011,Like,1
1670,3382,20230109,Like,1
173,4528,20230817,Comment,1
407,4126,20231101,Like,1
447,438,20231115,Like,1
1857,3877,20230802,Like,1
796,5772,20231111,Like,1
663,331,20230723,Like,1
1058,1708,20230127,Like,1
1153,750,20231220,Like,1
610,4266,20231123,Like,1
1713,2762,20231205,Like,1
685,5650,20230316,Like,1
1502,3380,20231206,Like,1
1608,228,20230305,Share,1
1457,5631,20230503,Comment,1
793,1604,20231015,Like,1
1870,3975,20230204,Like,1
897,1154,20230928,Like,1
1574,3953,20230718,Like,1
1345,3784,20230125,Like,1
1888,841,20230118,Like,1
85,4353,20230401,Like,1
1683,2188,20230228,Like,1
791,5014,20230224,Comment,1
1942,5668,20230221,Like,1
1404,271,20230828,Like,1
485,4321,20230514,Like,1
770,2178,20230907,Like,1
1930,2824,20230320,Comment,1
135,3797,20230524,Like,1
134,4555,20231216,Like,1
121,5742,20231005,Like,1
179,5767,20230922,Like,1
1795,1734,20230601,Comment,1
1163,5401,20231231,Like,1
791,5953,20230614,Like,1
897,2978,20230420,Like,1
1936,5442,20231208,Like,1
1683,3875,20230529,Like,1
477,4151,20230115,Like,1
971,229,20230424,Like,1
1162,4005,20230521,Like,1
859,3397,20231226,Like,1
683,3925,20230924,Like,1
397,3528,20230322,Like,1
1889,956,20230125,Like,1
627,1936,20230117,Like,1
1840,3231,20230905,Like,1
131,1138,20231006,Like,1
1981,2535,20230813,Like,1
408,1185,20230515,Comment,1
1808,2671,20230509,Comment,1
366,1606,20230807,Like,1
1981,2677,20230203,Like,1
539,2623,20230910,Share,1
1130,317,20231218,Like,1
1901,4638,20230905,Like,1
1832,2231,20230506,Like,1
814,1006,20230522,Share,1
842,2889,20230829,Comment,1
1904,617,20230411,Like,1
1008,5801,20231203,Like,1
1491,5865,20230826,Like,1
1527,4041,20230409,Like,1
375,4907,20231113,Share,1
237,2187,20230615,Like,1
704,391,20230718,Like,1
703,1356,20230716,Like,1
1281,3735,20231130,Share,1
254,5189,20230506,Like,1
1862,4027,20231031,Like,1
388,1301,20230924,Like,1
121,1610,20230702,Like,1
193,557,20230210,Like,1
462,787,20230204,Comment,1
1070,954,20230819,Like,1
915,57,20230126,Comment,1
997,2177,20230321,Like,1
1787,4902,20230420,Like,1
1515,648,20230923,Comment,1
623,2695,20230323,Like,1
25,4434,20230614,Share,1
692,4821,20231010,Like,1
1088,4679,20230414,Share,1
1034,5669,20231112,Like,1
93,2577,20230707,Comment,1
1810,4666,20231205,Like,1
1387,3392,20230421,Like,1
231,250,20231225,Share,1
2000,4545,20230915,Like,1
213,3741,20231019,Share,1
1739,2442,20231212,Like,1
169,4482,20230309,Like,1
1725,4599,20230112,Like,1
1788,5130,20231126,Like,1
1493,2464,20230404,Like,1
1852,5220,20230318,Like,1
89,68,20230904,Like,1
1764,2347,20230513,Like,1
1962,2313,20230217,Like,1
1692,3768,20230211,Share,1
535,2423,20230830,Like,1
1507,5869,20231019,Share,1
920,5025,20231014,Share,1
909,4340,20230129,Like,1
1099,3994,20230112,Like,1
40,2660,20230730,Like,1
1349,2024,20231010,Like,1
209,1563,20231224,Like,1
703,2766,20230323,Like,1
793,328,20230603,Like,1
1083,3936,20230826,Like,1
1635,5957,20230225,Share,1
1941,2607,20230126,Like,1
517,4667,20231217,Comment,1
420,3105,20231024,Like,1
1456,4370,20230608,Comment,1
1575,1646,20230502,Like,1
1752,5130,20230407,Like,1
497,1499,20231202,Like,1
692,2028,20231201,Like,1
1038,483,20230328,Like,1
1868,3868,20230602,Like,1
701,4,20230211,Share,1
1878,1897,20231209,Like,1
193,1184,20231225,Like,1
1304,896,20230113,Like,1
1598,3361,20230515,Like,1
1395,4687,20231203,Like,1
114,2531,20230201,Like,1
720,5160,20230917,Like,1
116,2612,20230211,Like,1
1086,1516,20230826,Like,1
474,4609,20230527,Comment,1
807,3654,20231221,Like,1
1591,5731,20230605,Comment,1
1264,1900,20230926,Comment,1
1190,4947,20230506,Like,1
1879,2439,20230802,Like,1
240,1212,20230115,Like,1
1270,1705,20231225,Like,1
1900,3261,20230124,Like,1
53,5056,20230706,Share,1
1302,947,20230723,Like,1
325,5863,20230921,Like,1
1372,5189,20231204,Like,1
1631,3863,20230613,Like,1
1892,1383,20230121,Like,1
1021,964,20230605,Like,1
1918,3720,20230228,Share,1
1636,2998,20230629,Like,1
378,38,20230606,Like,1
165,1365,20230503,Like,1
882,3514,20230526,Like,1
1519,2850,20230112,Like,1
1431,4237,20230908,Comment,1
333,5883,20230316,Like,1
257,1446,20230407,Like,1
576,708,20230428,Like,1
777,4521,20230628,Like,1
59,1166,20230414,Like,1
734,1196,20230515,Like,1
982,982,20230506,Like,1
1917,3711,20230805,Like,1
1864,4511,20230928,Like,1
1343,3567,20231030,Like,1
989,2634,20230728,Comment,1
607,4658,20230930,Like,1
1402,5843,20230807,Like,1
1720,1562,20230720,Like,1
1966,237,20230613,Like,1
923,5133,20230622,Comment,1
1486,3687,20230123,Like,1
667,287,20231027,Like,1
317,3726,20231016,Like,1
1014,4182,20230901,Like,1
149,5298,20231127,Like,1
191,2454,20230427,Like,1
1875,1007,20230330,Like,1
1569,4671,20231109,Like,1
256,2572,20230329,Like,1
1797,5031,20230615,Like,1
1762,434,20230214,Like,1
1055,1811,20231009,Share,1
1007,4459,20231226,Like,1
444,3028,20230526,Share,1
527,4387,20230529,Like,1
1333,496,20230803,Like,1
601,4091,20230629,Like,1
1446,2525,20231007,Like,1
1288,2444,20230509,Like,1
423,1896,20230902,Like,1
1770,2109,20230824,Like,1
1510,491,20230501,Share,1
989,2644,20230210,Comment,1
661,350,20230803,Like,1
1455,5,20230107,Like,1
1705,2787,20230816,Like,1
1616,1147,20230523,Like,1
1238,1188,20230222,Like,1
1763,373,20231213,Like,1
1694,3942,20230331,Comment,1
1591,1557,20230327,Share,1
215,2718,20230730,Like,1
448,2836,20230311,Comment,1
1288,3344,20230816,Like,1
1370,423,20230110,Like,1
614,95,20231103,Like,1
437,3105,20230819,Like,1
833,1142,20230609,Share,1
1484,3349,20230620,Share,1
1143,4356,20230712,Like,1
364,2617,20231016,Like,1
1612,1053,20230830,Like,1
1182,4157,20230906,Like,1
1853,2528,20230415,Like,1
1222,5849,20231119,Like,1
1847,5795,20230917,Like,1
1444,2848,20230220,Like,1
477,3336,20231223,Like,1
1994,4649,20231213,Like,1
196,355,20230102,Like,1
1039,2654,20230806,Like,1
1796,1076,20230402,Like,1
689,1737,20231210,Like,1
523,1538,20230825,Like,1
427,5885,20230522,Like,1
123,4567,20230327,Like,1
1955,1183,20231111,Like,1
87,4430,20230715,Like,1
1465,3271,20230518,Like,1
13,5503,20230511,Like,1
1348,3622,20230322,Like,1
1314,2867,20230809,Like,1
908,1449,20230115,Comment,1
650,5115,20230421,Like,1
527,3802,20230826,Like,1
682,4296,20230326,Comment,1
1676,440,20230209,Like,1
619,3287,20230207,Like,1
1925,5118,20231005,Like,1
1353,4135,20230220,Like,1
72,3496,20231003,Like,1
1126,2420,20231115,Comment,1
22,3277,20230210,Like,1
1882,5471,20230825,Share,1
209,3265,20231003,Like,1
1738,5909,20230325,Like,1
1216,656,20231102,Like,1
1230,634,20230131,Comment,1
28,3889,20230501,Like,1
1214,4691,20230110,Share,1
732,1490,20231201,Like,1
1034,2681,20230113,Like,1
1667,4789,20230704,Comment,1
991,2315,20230430,Like,1
1480,3127,20230808,Like,1
478,2975,20231102,Like,1
830,5470,20231020,Like,1
1051,1401,20231109,Like,1
1071,1170,20230612,Like,1
1721,3858,20230503,Like,1
1779,5235,20230320,Like,1
595,1232,20230219,Comment,1
118,313,20231010,Like,1
824,495,20230526,Like,1
79,3019,20230308,Like,1
1409,5000,20230416,Like,1
1483,2227,20230701,Share,1
396,5219,20231006,Like,1
985,940,20230614,Like,1
895,2891,20230316,Like,1
673,577,20231123,Like,1
113,4666,20230728,Like,1
950,4976,20230319,Like,1
215,1934,20230711,Like,1
611,2324,20230111,Like,1
285,5107,20230227,Comment,1
1151,4130,20230611,Like,1
928,5970,20230420,Like,1
348,3700,20230123,Like,1
833,5243,20230218,Like,1
1951,2922,20230518,Like,1
1265,1844,20230709,Like,1
1942,3804,20230115,Like,1
933,5201,20231212,Like,1
675,5045,20230413,Like,1
93,1580,20231129,Like,1
208,4111,20230502,Comment,1
419,1910,20230711,Comment,1
1419,904,20230220,Like,1
476,1737,20230101,Like,1
1805,4120,20230304,Like,1
502,3447,20230426,Comment,1
1553,3466,20231006,Like,1
1845,3953,20230401,Like,1
1726,2402,20231118,Share,1
1854,4304,20230420,Comment,1
58,4804,20231201,Like,1
1,5081,20230416,Like,1
191,5970,20230912,Like,1
1687,1116,20230714,Like,1
1947,5291,20230304,Like,1
256,2766,20230921,Like,1
1824,3938,20230907,Like,1
1246,3424,20231118,Like,1
1722,499,20231221,Like,1
91,761,20230603,Like,1
1168,376,20230330,Like,1
1747,5904,20230408,Like,1
70,4285,20230312,Like,1
1085,3249,20230930,Comment,1
387,607,20231110,Like,1
733,2131,20230408,Like,1
1022,5288,20230627,Like,1
1083,5551,20230522,Comment,1
1036,1985,20230918,Like,1
235,3087,20230222,Share,1
190,3276,20230919,Comment,1
1225,4586,20230720,Like,1
212,4192,20231124,Like,1
433,3172,20230523,Like,1
433,5345,20230327,Like,1
610,736,20230110,Like,1
1504,681,20230509,Like,1
1408,5114,20231022,Comment,1
1227,1100,20230208,Like,1
1612,2413,20230324,Like,1
1588,1912,20230426,Comment,1
1055,4142,20231021,Like,1
1347,4934,20230424,Like,1
978,1043,20231030,Like,1
548,107,20230226,Comment,1
626,2018,20230719,Share,1
1969,3553,20230126,Like,1
558,4355,20231105,Share,1
1782,3209,20230815,Like,1
1428,5327,20231113,Like,1
1082,5246,20230222,Like,1
1984,205,20230812,Like,1
74,3119,20230418,Comment,1
1087,3027,20230208,Like,1
97,4688,20230114,Comment,1
1969,5907,20230907,Like,1
723,3132,20230608,Like,1
199,4820,20230622,Comment,1
1215,5804,20230410,Like,1
1884,4320,20230801,Comment,1
444,2902,20230727,Like,1
1341,2075,20231207,Like,1
18,2168,20230513,Like,1
343,5853,20230207,Like,1
1492,3574,20231012,Like,1
1442,2297,20231126,Like,1
54,2920,20231217,Like,1
1453,5119,20231120,Like,1
1646,1230,20231207,Like,1
746,5808,20230730,Like,1
839,3699,20230827,Like,1
1598,4266,20230910,Comment,1
1768,4741,20230417,Like,1
1852,4274,20230114,Like,1
1727,243,20230409,Like,1
796,4805,20230603,Like,1
1351,1998,20230405,Like,1
1468,3571,20230530,Like,1
462,3133,20231203,Like,1
329,1565,20231124,Like,1
497,3076,20231108,Share,1
711,5701,20231214,Like,1
1048,4892,20230826,Comment,1
1726,4424,20230724,Like,1
903,2681,20230802,Like,1
1189,2399,20231113,Like,1
1446,4943,20230404,Like,1
181,4324,20231014,Like,1
629,3090,20230826,Like,1
1547,644,20230322,Like,1
1661,1988,20230215,Like,1
1014,3252,20230426,Like,1
1195,1079,20230604,Like,1
1395,2218,20230614,Comment,1
214,4341,20230525,Like,1
1515,4837,20230803,Like,1
734,3598,20231116,Like,1
1310,5112,20230110,Like,1
999,4356,20231208,Like,1
1073,2067,20230413,Like,1
801,4229,20230905,Comment,1
1409,4434,20230110,Like,1
1026,1102,20231011,Like,1
1161,4219,20230913,Like,1
128,4479,20230509,Share,1
513,1455,20230818,Like,1
1569,3158,20231008,Like,1
1630,5721,20230831,Like,1
266,4322,20230510,Like,1
578,4949,20231203,Like,1
1019,2164,20230814,Like,1
1659,340,20231204,Share,1
415,787,20230514,Like,1
1222,5917,20230227,Like,1
1263,1761,20230804,Like,1
1398,182,20230323,Like,1
1205,5876,20230105,Like,1
1365,1763,20230313,Like,1
1652,3400,20230719,Like,1
534,3993,20230109,Like,1
631,5561,20230316,Like,1
800,1314,20230818,Like,1
134,856,20231101,Like,1
192,1842,20231101,Like,1
1475,714,20230927,Like,1
266,4385,20230708,Share,1
309,3107,20231022,Comment,1
321,1288,20230823,Like,1
1504,5698,20230417,Share,1
43,2995,20230407,Like,1
758,4818,20230115,Like,1
1685,3509,20230104,Share,1
727,2335,20231101,Like,1
631,1752,20231114,Like,1
548,1367,20230816,Like,1
1955,5481,20230816,Like,1
320,527,20230318,Comment,1
1637,2328,20230930,Share,1
1116,3226,20231203,Share,1
1172,1571,20230319,Like,1
340,4788,20230530,Like,1
373,1290,20230516,Like,1
873,3472,20230618,Like,1
1367,3535,20230328,Like,1
974,1302,20230701,Like,1
1472,107,20230902,Like,1
1046,4954,20230529,Share,1
1698,2467,20230625,Like,1
1690,3276,20230430,Like,1
1923,4225,20230407,Like,1
1955,4913,20230409,Like,1
145,2816,20230326,Like,1
1517,4009,20230131,Like,1
118,2914,20230926,Like,1
667,4815,20231216,Like,1
1578,5549,20231105,Like,1
1510,1216,20230327,Like,1
230,2787,20231220,Like,1
1349,5849,20230306,Share,1
619,4951,20230416,Like,1
845,5622,20230126,Share,1
514,1999,20230524,Like,1
1029,149,20231112,Like,1
1861,2415,20230115,Comment,1
671,1969,20231231,Like,1
802,5142,20230704,Like,1
245,3353,20231117,Like,1
1891,4337,20230310,Like,1
1769,1575,20230415,Like,1
1674,5947,20231023,Like,1
502,2817,20230624,Like,1
66,92,20231209,Like,1
1277,319,20230227,Like,1
1459,14,20231030,Like,1
821,4363,20230813,Comment,1
527,1796,20230323,Like,1
338,4753,20230721,Like,1
1318,3261,20231016,Like,1
239,412,20230815,Like,1
1932,3190,20230322,Like,1
44,632,20230928,Like,1
1977,4999,20230917,Like,1
1413,2734,20230515,Share,1
1909,1572,20230905,Like,1
1061,4854,20231225,Like,1
1692,3282,20231125,Like,1
705,5377,20231226,Like,1
79,3904,20230528,Like,1
150,1632,20230321,Like,1
1522,4796,20231022,Comment,1
1414,5996,20230422,Like,1
1009,5879,20230601,Like,1
854,2753,20230222,Like,1
836,4158,20231111,Like,1
726,5564,20230819,Like,1
1350,5303,20231019,Like,1
1472,251,20230517,Like,1
1257,3862,20231214,Like,1
1258,80,20230521,Like,1
1616,2761,20230422,Share,1
300,4310,20230731,Like,1
349,3084,20230128,Like,1
1446,3244,20230317,Like,1
182,4769,20230506,Like,1
1643,53,20231005,Like,1
1193,694,20230219,Share,1
1407,5787,20230411,Like,1
165,4428,20230508,Like,1
1079,1400,20230122,Like,1
366,694,20230506,Like,1
258,791,20230504,Comment,1
1622,3784,20230205,Like,1
853,4013,20230805,Like,1
690,1438,20230829,Like,1
1707,600,20230312,Like,1
790,4321,20230102,Share,1
1029,4735,20230627,Like,1
988,1148,20230420,Like,1
515,1540,20230409,Like,1
1181,2936,20230622,Like,1
951,5266,20230303,Like,1
1111,2700,20231207,Like,1
722,4728,20230921,Comment,1
803,3999,20230217,Like,1
1809,2194,20230218,Comment,1
1940,4979,20230918,Like,1
388,4053,20230207,Like,1
614,79,20230416,Like,1
1543,2798,20230629,Like,1
648,1614,20231005,Like,1
1663,5735,20230830,Like,1
621,156,20230813,Share,1
313,3104,20230524,Like,1
1699,4385,20230916,Like,1
942,476,20230801,Like,1
1851,2637,20231210,Like,1
1821,4046,20231027,Comment,1
1107,4346,20231026,Comment,1
776,2826,20231108,Like,1
911,4797,20230121,Like,1
927,3867,20231109,Like,1
1746,2494,20230121,Comment,1
1879,4707,20231231,Like,1
253,5504,20230316,Like,1
884,4914,20231020,Like,1
8,2916,20230114,Like,1
940,2883,20231010,Like,1
65,365,20231125,Like,1
1022,1114,20230417,Comment,1
1203,5211,20230315,Comment,1
477,1500,20231225,Like,1
307,4274,20231126,Comment,1
935,1249,20230726,Like,1
282,3553,20230808,Like,1
731,5646,20230910,Like,1
336,1826,20230116,Like,1
1210,3588,20230527,Like,1
1279,1326,20230111,Like,1
553,2670,20230908,Like,1
1473,5769,20230926,Comment,1
1943,4023,20230404,Comment,1
1672,360,20230325,Like,1
191,2099,20230728,Like,1
904,3758,20230423,Like,1
1458,1644,20230317,Like,1
635,5728,20230922,Comment,1
868,5299,20230907,Share,1
442,3336,20230321,Like,1
1806,989,20230220,Like,1
782,5723,20230704,Like,1
1248,1056,20230410,Like,1
392,1197,20231217,Comment,1
1914,2979,20230812,Like,1
1761,2890,20230126,Comment,1
1366,5744,20230319,Share,1
159,4603,20230610,Like,1
1293,4872,20230516,Like,1
1620,775,20231120,Like,1
918,5905,20230326,Like,1
1139,1215,20230405,Like,1
1575,269,20230223,Like,1
1304,4575,20230816,Like,1
249,4211,20230330,Share,1
388,5834,20230109,Like,1
1084,1658,20230327,Like,1
1565,643,20231207,Comment,1
1665,4015,20231116,Like,1
889,2738,20231026,Comment,1
135,154,20230731,Like,1
260,5231,20230822,Like,1
1095,4763,20230402,Like,1
569,614,20230723,Like,1
247,2365,20230422,Like,1
84,2016,20231012,Like,1
1189,5037,20230420,Like,1
604,1417,20230909,Like,1
752,4176,20230806,Like,1
24,262,20230719,Share,1
407,1534,20230126,Like,1
595,4865,20231106,Comment,1
222,3231,20231201,Like,1
1420,3341,20230817,Like,1
1649,5543,20230120,Like,1
1809,5012,20230318,Like,1
557,5267,20231203,Like,1
823,4529,20230221,Like,1
1576,2726,20230906,Like,1
319,442,20230908,Like,1
1229,4325,20231216,Like,1
1417,4110,20230327,Comment,1
1709,3265,20230522,Like,1
296,4892,20231123,Like,1
1992,2211,20230323,Comment,1
133,2046,20230418,Like,1
980,1458,20230505,Like,1
527,168,20230823,Comment,1
679,3375,20230105,Like,1
1012,2612,20230506,Share,1
1625,5020,20230506,Like,1
31,2321,20231113,Share,1
